idProduit,nomProduit,categorieProduit,prix,poidsExpedition,venteAmazone
c2c29c94e434c5be53644b75a5603eb7,K2 Skate Women's Kinetic 80 Pro Inline Skate,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates",99.95,32.2,1
dd71fdcf33fb748b564ed4fd182aef97,Epic Skates 125mm Engage 3-Wheel Inline Speed Skates,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates",199.00 - 295.58,7.0,1
c9d4fecd634f438ec688964a1e0e2496,"K2 Skate Men's Kinetic 80 Inline Skate, Black Green Yellow, 7.5","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates",87.24,6.7,1
6978cb39a65784731ced3c4636955e5b,K2 Skate Men's MOD 110 Inline Skate,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates",329.14,39.6,1
a20b3fe765707e6343418f0a04b9f072,"Xenon 2.0 Women's Fitness Inline Skate, White/Salmon, US 7","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates",173.83,7.5,1
50af09aa05a610ec50f5068f06e2a3b2,Roller Derby Elite Alpha 110mm 3-Wheel Inline Skate,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates",193.69 - 199.99,9.6,1
9e2917476661e100cada565e8091882f,K2 Skate Marlee Splash Inline Skate,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates | Children's Inline Skates",89.95,6.0,1
c7bc9aab5e9a2cc4187bd0b1665a151f,K2 Skate Raider Splash Inline Skate,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates | Children's Inline Skates",89.95,5.8,1
122e4da9231998851c6a0fc276c40f92,K2 F.I.T. 80 Boa Inline Skates,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates | Racing Skates",94.95 - 159.95,8.5,1
69ebdf78ec50b8355dec6357608c3bd4,K2 F.I.T. 80 Boa Inline Skates,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates | Racing Skates",65.07 - 159.95,8.5,1
66a6f5033605d23bc53f0857fbdc2623,K2 F.I.T. 80 Boa Inline Skates,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates | Racing Skates",118.76 - 159.95,8.5,0
44bdb72a5fc90da17b4d29f614c41ecb,"Epic Skates Epic Allure Light-Up Quad Roller Skates, White","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates",62.99,5.85,1
238833d5034038d81f5e583911f45118,"Roller Derby Roller Star Women's Roller Skates, 9, White/Purple/Blue","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates",49.95,5.7,1
ed6bd8c61ebfc3b5dc725f196031df5f,Mongoose Girl's Quad Roller Skates,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates",55.99,6.0,1
43553366dc831cffacf128fe2421ad51,"Epic Skates Epic Princess Twilight Indoor/Outdoor Quad Roller Skates, White/Pink, Youth 2","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates",89.99,5.55,1
9b56b66e0e737f9b34da2b4025e1ca0c,Epic Skates Galaxy Elite Kids Quad Speed Skates,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates",39.99 - 65.99,7.0,1
6005c33a2c1f5b7e663eecbd2c60d7ac,"Ferrari Classic Roller Skates, Yellow, Size 41","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates",126.00,7.0,1
0a3a123279ed84707aa42314e046b2d9,Circle Society Classic Adjustable Indoor and Outdoor Childrens Roller Skates - Crushed Pineapple,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates",33.49,5.5,1
b274c6d2fb3eba5687c2854c50c3d784,New! Epic Cotton Candy Quad Roller Skates w/2 Pr. Laces (Pink & Blue),"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates | Children's Roller Skates",29.99,7.0,1
12ad468475424f87b51556f3186949db,Roller Derby Kids Roller Skates with Interchangable Inline and Quad SkatesCombination Great for Beginners,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates | Children's Roller Skates",62.98,8.3,1
be348ff96f65f0534775b4e93894eac9,"Rollerblade Zetrablade Women's Adult Fitness Inline Skate, Black and Light Blue, Performance Inline Skates","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates | Outdoor Skates",169.99,7.6,1
0d09c2e1ed5b6c394da53f686f7f531d,"Rollerblade Macroblade 84 ABT Women's Adult Fitness Inline Skate, Emerald Green and Cherry, Performance Inline Skates","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates | Outdoor Skates",67.99,8.4,1
c36d2fb627c494914b4f7bdf08faf510,"Rollerblade Macroblade 84 ABT Women's Adult Fitness Inline Skate, Emerald Green and Cherry, Performance Inline Skates","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates | Outdoor Skates",62.49,8.4,1
a3b569e394762e25527a340a7bd4619e,Chicago Women's Classic Roller Skates - Premium White Quad Rink Skates,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates | Roller Derby Skates","42.89 - 9,999.99",7.9,1
89063389358a8b0caa34769d80a7b012,"Epic Skates 2016 Epic Nitro Turbo 1 Indoor/Outdoor Quad Speed Roller Skates, Blue","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates | Speed Skates",54.99 - 84.99,7.0,1
6bb4d76a0e0660f298a0ae2504020f7d,Epic Skates Super Nitro Indoor/Outdoor Quad Speed Roller Skates,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates | Speed Skates",55.41 - 91.49,7.0,1
68c330c1ee8eacc9ba357e2322b20b80,Madd Gear MFX Aero Bars 24 X 25,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment",89.99,1.0,1
78d3087cc7035ed78eeb102366a76e02,"MightySkins Skin Compatible with Hover-1 H1 Hoverboard Scooter - Laughing Skulls | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",9.86 - 11.86,0.06,0
795ca9ed0baca1f19cd504ad6f2341fe,"MightySkins Skin Compatible with Hover-1 H1 Hoverboard Scooter - Green Camouflage | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
b72a8a164e7926dbb016978bcd3294b8,"MightySkins Skin Compatible with Swagtron SwagDrone 150-UP - Pink Petals | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
c07dc4cc0f61f940b9058af0be0bdffd,"MightySkins Skin Compatible with Razor A2 Kick Scooter - Black Wall | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
a0790a623ccc9e2058754a1eb3e0a227,"MightySkins Skin Compatible with Razor Hovertrax 1.5 Hover Board - Blue Flames | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",9.86,0.06,1
90cc98663135bc4c25ab20fb1da76b93,"MightySkins Skin Compatible with Swagtron T5 - Butterflies | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",14.99,0.06,1
66651596550f3944bdf70ac0460d3ed8,"MightySkins Skin Compatible with Razor Hovertrax 2.0 Hover Board - Gold Dazzle | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,0.06,1
85b81d17d30a4d5502fb3315d0f7440e,MightySkins Skin Compatible with TG-F3 Self Balancing one Wheel Electric Unicycle Scooter wrap Cover Sticker Circle Explosion,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",24.99,1.0,1
38063fcd54f8f163500700bea9ee668f,"MightySkins Skin Compatible with Razor Electric Ripstik - Rift | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
c76d996d351ec62e9873a220b79eb430,"MightySkins Skin Compatible with Self Balancing Mini Scooter Hover Board - Trippy Ocean | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",9.86,0.06,1
8e60a27d1dc8366e0d7cb2076030568c,"MightySkins Skin Compatible with Swagtron SwagDrone 150-UP - Vintage Paisley | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
d731b8d6b3e4c4526b209d17d5d4e77f,MightySkins Skin Compatible with Hover Board Self Balancing Scooter Mini 2 Wheel x1 Razor wrap Cover Sticker Lucky You,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,1.0,1
7326a8a6e5e5b2b407ab1f41d714bbac,MightySkins Skin Compatible with Swagtron Swagger Powered Electric Scooter wrap Cover Sticker Skins in Bloom,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,1.0,1
12d8071b784b59278722236f9ae3dd5b,"MightySkins Skin Compatible with Razor A5 Lux Kick Scooter - Splash of Color | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
0a67b067a15e24acb24921656ddcf435,MightySkins Skin Compatible with Swagtron T1 Hover Board Self Balancing Smart Scooter wrap Cover Sticker Skins Yellow Petals,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,1.0,1
585404cb1fb525251e06133360c6ae47,MightySkins Skin Compatible with Hover Board Self Balancing Scooter Mini 2 Wheel x1 Razor wrap Cover Sticker Waffle Sole,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,1.0,1
9663362ddb1979cfc6ff60e59c3028df,"MightySkins 2 Pack of Full Coverage Skins Compatible with Juul and Charger - Composition Book | Protective, Durable, and Unique Vinyl Wrap Cover | Easy to Apply, Remove | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",9.99,1.0,1
cc64da6022c5e3412e5018465cdefcb2,MightySkins Skin Compatible with Razor Hovertrax 2.0 Hover Board Self-Balancing Smart Scooter wrap Cover Sticker Skins Dolphin,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",553.48,1.0,0
cc63969714e14a8c3f4387b01b95d943,"MightySkins Skin Compatible with Swagtron T5 - Cotton Candy | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,1.0,1
2596dad5430f06a350c029cc17c0fd29,"MightySkins Skin Compatible with Swagtron T5 - Nebula | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.00,0.06,1
030571111972d03be10318970af0aece,"MightySkins Skin Compatible with Self Balancing Mini Scooter Hover Board - Life Moves Fast | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",14.99,0.06,1
4c91602284659076bda26047a9ffa299,MightySkins Skin Compatible with TG-F3 Self Balancing one Wheel Electric Unicycle Scooter wrap Cover Sticker Kiss Me,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",24.99,1.0,1
18f04d4bcb31dafdc887b34f2c48048d,"MightySkins Skin Compatible with Swagtron T6 Off-Road Hoverboard - Solid Pink | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",14.99,1.0,1
fa9a740b822b8b314da9efd7b12f2872,"MightySkins Skin Compatible with Razor A2 Kick Scooter - Psychedelic | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
f01df17f7a17cd19c97e7e31e5185d3d,MightySkins Skin Compatible with Razor Hovertrax 2.0 Hover Board Self-Balancing Smart Scooter wrap Cover Sticker Skins Tropical Stripes,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",9.86,1.0,0
f0d151b0b23d1065fc5fad46c810585b,MightySkins Skin Compatible with TG-F3 Self Balancing one Wheel Electric Unicycle Scooter wrap Cover Sticker Chevron Style,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",24.99,1.0,1
43e4a6ab71546b45a33156c92a144313,"MightySkins Skin Compatible with Swagtron T5 - Rainbow Chevron | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,0.06,1
5b963e726f3a1573f08aa1d6936532b7,"Skin Compatible with Razor A5 Prime Scooter - Cool Corgi | MightySkins Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",24.99,0.06,0
14211ae0d03ddb9bdc18de3945fdcd73,"MightySkins Skin Compatible with Razor Turbo Jetts Electric Heel Wheels - Teal Designer | Protective, Durable, and Unique Vinyl wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
549ed8d1ccc1ff26eb38ac16036bddb8,"MightySkins Skin Compatible with Hover-1 H1 Hoverboard Scooter - Eagle Nebula | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",9.86 - 13.86,0.06,0
a2e1dfe29ad3c515d5365f99d665bd32,"MightySkins Skin Compatible with Razor A Kick Scooter - Dark Butterfly | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
a734fbf778f936c7a2716e308f84915d,"MightySkins Skin Compatible with Razor Turbo Jetts Electric Heel Wheels - Purple Diamond Plate | Protective, Durable, and Unique Vinyl wrap Cover | Easy to Apply, Remove | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
bc9fa05b08cee60dc8acc77acf06a464,"MightySkins Skin Compatible with Hover-1 H1 Hoverboard Scooter - Kittens | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
fc770eaffbc4289a3437c0255270e36d,"MightySkins Skin Compatible with Swagtron T1 - Orange Camo | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,0.06,1
cbde0beaee388880728d297490f7bb85,"MightySkins Skin Compatible with Swagtron T5 - River Stones | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",14.99,0.06,1
1e9d1ef6a6ad5b3a1f5eebbd53484138,"MightySkins Skin Compatible with Razor Turbo Jetts Electric Heel Wheels - Pastel Chevron | Protective, Durable, and Unique Vinyl wrap Cover | Easy to Apply, Remove | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
9e51f5dd588a8f6a8809f751347e4692,MightySkins Skin Compatible with Swagtron Swagger Powered Electric Scooter wrap Cover Sticker Skins Brown Camo,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,1.0,1
48718e03bc051bd52547fc1e797b15d6,"MightySkins Skin Compatible with Swagtron SwagDrone 210-UP - Purple Flowers | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
f27d553d84bcf568dbeb0d450284d0c6,"MightySkins Skin Compatible with Swagtron T3 Hover Board – Jungle Glam | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",14.99,1.0,1
31f130e888c4e863fbebf0343c50d8a1,"MightySkins Skin Compatible with Hover-1 H1 Hoverboard Scooter - Pink Zebra | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
fa53b2d9aa2579e22be0654c30510801,"MightySkins Skin Compatible with Swagtron T5 - Ocean Friends | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",14.99,0.06,1
5a45decfea557b92aebe2ae544bd6a9b,MightySkins Skin Compatible with Razor Hovertrax 2.0 Hover Board Self-Balancing Smart Scooter wrap Cover Sticker Skins Pink Star Rays,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,1.0,1
081287f3ad73fd65e117f013dfe8e7ea,"MightySkins Skin Compatible with Razor Turbo Jetts Electric Heel Wheels - Hyper | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
e1f39443ef73603da26b9289dfe8007f,MightySkins Skin Compatible with Swagtron T1 Hover Board Self Balancing Smart Scooter wrap Cover Sticker Skins Swirly Black,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",13.86,1.0,0
d516f10bef403c906022e28a9f39b3f7,"Skin Compatible with Razor A5 Prime Scooter - Peace Smile | MightySkins Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.96,0.06,1
641061bbe98044de8a2cf52dd5df259b,"MightySkins Skin Compatible with Razor Hovertrax 2.0 Hover Board - Watercolor Blue | Protective, Durable, and Unique Vinyl wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,0.06,1
3b1dd5e21bebfd7f45faa34cef46ec00,"MightySkins Skin Compatible with Razor Hovertrax 2.0 Hover Board - Urban Camo | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",9.69,0.06,0
a8de84ca9cbb3c390d3ac7ad502f0b62,"MightySkins Skin Compatible with Swagtron SwagDrone 150-UP - Vintage Floral | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
d80590876c13fbed734af4c2566d6f5c,MightySkins Skin Compatible with Razor Hovertrax 2.0 Hover Board Self-Balancing Smart Scooter wrap Cover Sticker Skins Yellow Petals,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,1.0,1
471e94e4f4a7dfa8167aa69b627676e9,"MightySkins Skin Compatible with Razor A2 Kick Scooter - Digital Camo | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
614ffdf4d4a35b94448b6883df04325a,"MightySkins Skin Compatible with Boosted Board Mini S - Trooper Storm | Protective, Durable, and Unique Vinyl Decal Wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",29.99,0.06,1
629daf82c3852b9524a5d9153162d39f,"MightySkins Skin Compatible with Swagtron T1 - Spots | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",14.99,0.06,1
fc567bb32cc56b98811b39e56378cba0,"MightySkins Skin Compatible with Razor A Kick Scooter - Color Bugs | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",19.99,0.06,1
c8ed29c7246b7c298f2f6c94d65f7f24,"MightySkins Skin Compatible with Self Balancing Mini Scooter Hover Board - Hippie Flowers | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",14.99,0.06,1
16332f28c1ea4ac93ede5abf10545cee,MightySkins Skin Compatible with Razor Hovertrax 2.0 Hover Board Self-Balancing Smart Scooter wrap Cover Sticker Skins Cassette Tape,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,1.0,1
0836aeba54f38bf6812d64804818b600,MightySkins Skin Compatible with Razor Hovertrax 2.0 Hover Board Self-Balancing Smart Scooter wrap Cover Sticker Skins Carpe Diem,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",16.99,1.0,1
b2f116832e8ef13aa22a254fb06043c3,"Cosom Scooter Board, 16 Inch Children's Sit & Scoot Board with 2 Inch Non-Marring Nylon Casters & Safety Guards for Physical Education Class","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Components & Parts",45.20,4.0,1
89732d9be4e97c6edc672d6934ffa279,"MightySkins Skin Compatible with Swagtron T580 - Pollinate | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Components & Parts",19.99,0.06,1
f6638a04676400db7ed46543d5475580,"MightySkins Skin Compatible with Self Balancing Mini Scooter Hover Board - Eagle Nebula | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Components & Parts",16.99,0.06,1
ae99672c1ff32714daf11326d805e26a,"Kick Push Aluminum hub Scooter Wheels with Bearings, Green/White, 100mm","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Components & Parts | Replacement Wheels",37.09,1.6,1
f52b4aaac627e665d3cb940c3a67e122,Jetson Quest Electric Scooter with Powerful 250W Motor,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Scooters",399.99,39.9,0
e31da0756184fe849a218d647899c416,"3 Wheeled Scooter for Kids - Stand & Cruise Child/Toddlers Toy Folding Kick Scooters w/Adjustable Height, Anti-Slip Deck, Flashing Wheel Lights","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Scooters",59.99,8.4,1
5679e8816115d45e7f7e9c033afe244e,"MightySkins Skin Compatible with Hover-1 H1 Hoverboard Scooter - Marble Swirl | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Scooters",19.99,0.06,1
fe49bbd1480923bc0c9c68c2f5c5bd29,"MightySkins Skin Compatible with Hover-1 H1 Hoverboard Scooter - Magenta Summer | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Scooters",19.99,0.06,1
